category,action_identifier,action_name,action_type,action_description
features,Sparing_Touch,Clear Stress,healing,"<p><span style=""color: rgb(239, 230, 216); font-family: Montserrat, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgba(24, 22, 46, 0.376); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none"">Once per long rest, touch a creature and clear 2 Hit Points or 2 Stress from them.</span></p>"
features,Spirit_Weapon,Target Additional Adversary,effect,"<p><span style=""color: rgb(239, 230, 216); font-family: Montserrat, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgba(24, 22, 46, 0.376); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none"">You can </span><span style=""box-sizing: border-box; scrollbar-width: thin; scrollbar-color: rgb(93, 20, 43) rgba(0, 0, 0, 0); color: rgb(239, 230, 216); font-family: Montserrat, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgba(24, 22, 46, 0.376); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial"">mark a Stress</span><span style=""color: rgb(239, 230, 216); font-family: Montserrat, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgba(24, 22, 46, 0.376); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none""> to target an additional adversary within range with the same attack roll.</span></p>"
features,Strange_Patterns,Clear Stress,healing,"<p>Choose a number between 1 and 12. When you roll that number on a Duality Die, gain a Hope or clear a Stress.</p><p></p><p>You can change this number when you take a long rest.</p>"
features,Takedown,Attack,attack,"<p><strong>Mark a Stress</strong> to move into Melee range of a target and make an attack roll against them. On a success, you gain a +2 bonus to your Proficiency for this attack and the target must mark a Stress.</p>"
features,Thrive_in_Chaos,Mark Stress,damage,"<p>When you succeed on an attack, you can <strong>mark a Stress</strong> after rolling damage to force the target to mark an additional Hit Point.</p>"
features,Trample,Attack,attack,<p><strong>Mark a Stress</strong> to move up to Close range in a straight line and make an attack against all targets within Melee range of the line. Targets you succeed against take d8+1 physical damage using your Proficiency and are temporarily <em>Vulnerable</em>.</p>
features,Transcendence,Transform,effect,"<p>Once per long rest, you can transform into a physical manifestation of your element. When you do, describe your transformation and choose two of the following benefits to gain until your next rest:</p><ul><li><p>+4 bonus to your Severe threshold</p></li><li><p>+1 bonus to a character trait of your choice</p></li><li><p>+1 bonus to your Proficiency</p></li><li><p>+2 bonus to your Evasion</p></li></ul>"
features,Tusks,Spend Hope,effect,Lash out with a flash of steel. Spend Hope. Spend 1 Hope
features,Unshakeable,Use,attack,Slip in a cutting remark. Use. trigger the effect
features,Unyielding,Roll d6,attack,"<p>When you would mark an Armor Slot, roll a <strong>d6</strong>. On a result of 5 or higher, reduce the severity by one threshold without marking an Armor Slot.</p>"
features,Vanishing_Act,Mark Stress,effect,"<p><strong>Mark a Stress</strong> to become Cloaked at any time. When Cloaked from this feature, you automatically clear the Restrained condition if you have it. You remain Cloaked in this way until you roll with Fear or until your next rest.</p>"
features,Venomous_Bite,Poison,effect,Unleash a storm of force. Poison. range melee
features,Venomous_Strike,Attack,attack,"<p>Make an attack against any number of targets within Very Close range. On a success, a target is temporarily Poisoned. A Poisoned creature takes <strong>1d10</strong> physical direct damage each time they act.</p>"
features,Vicious_Maul,Spend Hope,damage,"<p>When you succeed on an attack against a target within Melee range, you can <strong>spend a Hope</strong> to clamp that opponent in your jaws, making them temporarily Restrained and Vulnerable.</p>"
features,Volatile_Magic,Spend 3 Hope,effect,<p><strong>Spend 3 Hope</strong> to reroll any number of your damage dice on an attack that deals magic damage.</p>
features,Warden_s_Protection,Healing,healing,"<p>Once per long rest, spend 2 Hope to clear 2 Hit Points on [[/r 1d4]] allies within Close range.</p>"
features,Warning_Hiss,Mark Stress,effect,<p><strong>Mark a Stress</strong> to force any number of targets within Melee range to move back to Very Close range.</p>
features,Weapon_Specialist,Reroll,effect,"<p>Additionally, once per long rest when you roll your Slayer Dice, reroll any 1s.</p>"
features,Weapon_Specialist,Spend Hope,effect,"<p>You can wield multiple weapons with dangerous ease. When you succeed on an attack, you can <strong>spend a Hope</strong> to add one of the damage dice from your secondary weapon to the damage roll.</p>"
features,Webslinger,Restrain,attack,Barrel in like a raging bull. Restrain. trigger the effect
features,Wings,Mark Stress,effect,Plant a precise strike. Mark Stress. Mark 1 Stress
features,Wings_of_Light,Mark Stress,effect,<p>Mark a Stress to pick up and carry another willing creature approximately your size or smaller.</p>
features,Wings_of_Light,Spend Hope,effect,<p>Spend a Hope to deal an extra 1d8 damage on a successful attack.</p>
loots,Airblade_Charm,Activate,effect,Slip in a cutting remark. Activate. trigger the effect
loots,Arcane_Prism,Activate,effect,Slip in a cutting remark. Activate. range close
loots,Bag_of_Ficklesand,Blow Sand,attack,Lash out with a flash of steel. Blow Sand. trigger the effect
loots,Belt_of_Unity,Use,effect,Slip in a cutting remark. Use. Spend 5 Hope
loots,Box_of_Many_Goods,Open,attack,Snap off a sharp riposte. Open. trigger the effect
loots,Calming_Pendant,Use,attack,Slip in a cutting remark. Use. trigger the effect
loots,Corrector_Sprite,Listen,effect,Spin up a burst of speed. Listen. trigger the effect
loots,Elusive_Amulet,Activate,effect,Slip in a cutting remark. Activate. trigger the effect
loots,Fire_Jar,Pour,effect,Let loose a flare of power. Pour. trigger the effect
loots,Glamour_Stone,Create Illusion,effect,Spin up a burst of speed. Create Illusion. Spend 1 Hope
loots,Glider,Mark Stress,effect,Plant a precise strike. Mark Stress. Mark 1 Stress
loots,Hopekeeper_Locket,Imbue,effect,Snap off a sharp riposte. Imbue. Spend 1 Hope
loots,Hopekeeper_Locket,Use,healing,Slip in a cutting remark. Use. restore d6 health
loots,Paragon_s_Chain,Use,effect,Slip in a cutting remark. Use. Spend 1 Hope
loots,Piercing_Arrows,Use,effect,Slip in a cutting remark. Use. trigger the effect
loots,Premium_Bedroll,Take a nap,healing,Slip in a cutting remark. Take A Nap. restore d6 health
loots,Ring_of_Resistance,Activate,effect,Slip in a cutting remark. Activate. trigger the effect
loots,Ring_of_Silence,Activate,effect,Slip in a cutting remark. Activate. Spend 1 Hope
loots,Ring_of_Unbreakable_Resolve,Use,effect,Slip in a cutting remark. Use. Spend 4 Hope
loots,Shard_of_Memory,Use,effect,Slip in a cutting remark. Use. Spend 2 Hope
loots,Skeleton_Key,Use Key,attack,Snap off a sharp riposte. Use Key. trigger the effect
loots,Woven_Net,Throw,attack,Cast a quick feint. Throw. trigger the effect
weapons,Advanced_Grappler,Hook,effect,"On a successful attack, you can pull the target into Melee range."
weapons,Advanced_Light_Frame_Wheelchair,Quick,effect,"When you make an attack, you can mark a Stress to target another creature within range."
weapons,Advanced_Rapier,Quick,effect,"When you make an attack, you can mark a Stress to target another creature within range."
weapons,Advanced_Returning_Blade,Return,effect,"When this weapon is thrown within its range, it appears in your hand immediately after the attack."
weapons,Advanced_Scepter,Versatile Attack,attack,Plant a precise strike. Versatile Attack. deal d8+4 Magical damage
weapons,Advanced_Whip,Startle,effect,Mark a Stress to crack the whip and force all adversaries within Melee range back to Close range.
weapons,Axe_of_Fortunis,Luck,effect,"On a failed attack, you can mark a Stress to reroll your attack."
weapons,Black_Powder_Revolver,Reload,effect,"After you make an attack, roll a d6. On a result of 1, you must mark a Stress to reload this weapon before you can fire it again."
weapons,Bladed_Whip,Quick,effect,"When you make an attack, you can mark a Stress to target another creature within range."
weapons,Blessed_Anlace,Heal,healing,"During downtime, automatically clear a Hit Point."
weapons,Bloodstaff,Pain,effect,"Each time you make a successful attack, you must mark a Stress."
weapons,Blunderbuss,Reload,effect,"After you make an attack, roll a d6. On a result of 1, you must mark a Stress to reload this weapon before you can fire it again."
weapons,Braveshield,Shelter,effect,"When you mark an Armor Slot, it reduces damage for you and all allies within Melee range of you who took the same damage."
weapons,Buckler,Deflect,effect,"When you are attacked, you can mark an Armor Slot to gain a bonus to your Evasion equal to your Armor Score against the attack."
weapons,Casting_Sword,Versatile Attack,attack,Plant a precise strike. Versatile Attack. deal d6+3 damage
weapons,Devouring_Dagger,Scare,effect,"On a successful attack, the target must mark a Stress."
weapons,Dual_Ended_Sword,Quick,effect,"When you make an attack, you can mark a Stress to target another creature within range."
weapons,Ego_Blade,Pompous,effect,You must have a Presence of 0 or lower to use this weapon.
weapons,Extended_Polearm,Long,effect,This weapon's attack targets all adversaries in a line within range.
weapons,Firestaff,Burn,effect,"When you roll a 6 on a damage die, the target must mark a Stress."
weapons,Grappler,Hook,effect,"On a successful attack, you can pull the target into Melee range."
weapons,Hammer_of_Exota,Erupt,effect,"On a successful attack against a target within Melee range, all other adversaries within Very Close range must succeed on a reaction roll (14) or take half damage."
weapons,Hammer_of_Wrath,Devastate,effect,"Before you make an attack roll, you can mark a Stress to use a d20 as your damage die."
weapons,Hand_Cannon,Reload,effect,"After you make an attack, roll a d6. On a result of 1, you must mark a Stress to reload this weapon before you can fire it again."
